"","gene_id","prot_id","entrez_id","logFC","logCPM","LR","PValue","FDR"
"52830","Pnrc2","XP_006539101.1",52830,0.268797907738426,6.10837570753782,5.24486600576962,0.0220116234804823,0.17934242577434
"217262","Abca9","XP_017169975.1",217262,0.91982573207148,0.671448231583443,5.24486495231882,0.0220116368079942,0.17934242577434
"217366","Lrrc45","XP_011247266.1",217366,0.299802926138855,4.54252873757995,5.24453005575008,0.0220158741054231,0.17934242577434
"21745","Tep1","NP_033377.1",21745,0.298188066727282,4.82526827387321,5.24381155043163,0.0220249678849621,0.17934242577434
"68396","Nat8","XP_006506600.1",68396,0.66969795738178,8.81250424032105,5.24051462506379,0.0220667454130769,0.179575843836899
"18829","Ccl21a","NP_035254.1",18829,1.14136210545946,-0.162964353692339,5.23104173804278,0.0221872400238408,0.180449192022876
"270035","Letm2","XP_017168330.1",270035,0.317941788559538,4.62760277552563,5.22958055128445,0.0222058868280632,0.180493665280209
"14081","Acsl1","NP_032007.2",14081,-0.901688473753221,7.43274929927684,5.22805354226347,0.0222253909662799,0.180545050221928
"108168395","LOC108168395","XP_017173516.1",108168395,0.823114501118997,0.0988265182316334,5.22642917560715,0.02224615811314,0.180606628048349
"74365","Lonrf3","XP_006541467.1",74365,-0.631047799108217,2.05928380075584,5.21984533599955,0.022330537047705,0.181184262680905
"17996","Neb","XP_006497814.1",17996,0.851135781484157,0.202348157505174,5.2106110880742,0.0224494428634511,0.181996138452466
"231655","Oasl1","XP_006530357.1",231655,0.718873436890983,1.6429715264101,5.20964751985073,0.0224618880980393,0.181996138452466
"77908","9230113P08Rik","XP_017169199.1",77908,1.22720417851773,0.172929868680291,5.20868525876599,0.0224743235842642,0.181996138452466
"12896","Cpt2","NP_034079.2",12896,-0.426885556059115,6.35655177896909,5.20795605958683,0.022483751917463,0.181996138452466
"57783","Tnip1","NP_001186205.1",57783,0.263232852595697,4.97246227738956,5.20575593276104,0.0225122237629358,0.182118970264128
"18733","Pirb","NP_035225.2",18733,0.655798346196766,-0.0200505891342515,5.2028057579459,0.0225504606287315,0.18215035949731
"54411","Atp6ap1","XP_017174037.1",54411,-0.238218064169384,7.7998356500843,5.20269237995551,0.0225519314495725,0.18215035949731
"18952","Sept4","XP_006532556.1",18952,0.509808024969946,3.86933337197548,5.20237860662933,0.0225560024611155,0.18215035949731
"216157","Tmem259","NP_001003949.2",216157,-0.295286663580219,6.2669700341225,5.20062433823359,0.0225787770250132,0.182226829778775
"108148","Galnt2","NP_644678.2",108148,0.230965108574877,5.81441950656075,5.19869047139827,0.0226039108179274,0.182322239436004
"72269","Cda","NP_082452.1",72269,-0.636429530670428,5.2308946006433,5.19386864630645,0.0226667047461709,0.182721123133347
"268379","Abca13","NP_839990.2",268379,-0.800663763587921,-0.191886720698189,5.1893942563179,0.0227251357924403,0.182924658438537
"72674","Adipor1","NP_082596.2",72674,-0.244470079217694,7.09294085289722,5.18892717608816,0.0227312443835986,0.182924658438537
"109267","Ssc4d","XP_006504399.1",109267,0.427096594550811,2.80726977458991,5.18869660417712,0.0227342604876242,0.182924658438537
"229055","Zbtb10","NP_808328.2",229055,0.356198603389855,4.79707796679434,5.18784699915128,0.0227453777249437,0.182924658438537
"72462","Rrp1b","NP_082520.2",72462,0.255100423055085,3.7478376150296,5.18481948486459,0.022785039136409,0.183136089209071
"241201","Cdh7","XP_017176182.1",241201,0.703483163756886,0.479867879869416,5.1801757693942,0.0228460126464738,0.183513910266856
"52398","Sept11","XP_017176467.1",52398,0.492987992862958,3.73087432353825,5.17881188223674,0.0228639530441163,0.183513910266856
"54651","Usp27x","NP_062334.2",54651,-0.509812735382463,1.1484113162936,5.17810607868847,0.022873242826836,0.183513910266856
"54720","Rcan1","NP_001075018.1",54720,-0.373139215020465,5.76657939910116,5.1771644651534,0.0228856424310595,0.183513910266856
"114141","Cldn16","NP_444471.1",114141,-0.446953952550718,3.44118247617373,5.17206342467304,0.0229529365162786,0.183858222990743
"66873","Tril","NP_080093.1",66873,0.80579064106357,3.1230652950685,5.1715511010584,0.0229597065307692,0.183858222990743
"16404","Itga7","XP_017169302.1",16404,0.454709018298299,5.99062681225964,5.17085913802651,0.0229688536461129,0.183858222990743
"58178","Sorcs1","XP_017173754.1",58178,0.267397954421273,9.98975864216945,5.16963711923038,0.0229850168388867,0.183880134711094
"56174","Nagk","XP_017177174.1",56174,0.28613971126306,4.30115497830713,5.16702013946481,0.0230196703396546,0.184049856959667
"381390","Gm14147","XP_355352.1",381390,1.1332112956637,-1.84161891976529,5.15596797963794,0.0231666191726057,0.185116695558931
"50797","Copb2","NP_056642.1",50797,0.239672707501587,7.06934326338216,5.15396182516172,0.0231933969916349,0.185204548040097
"13449","Dok2","XP_011243246.1",13449,1.12297095489505,-1.64627315483941,5.15272558360527,0.0232099141180633,0.185204548040097
"50786","Hs6st2","NP_001277396.1",50786,0.39967668646322,5.36166784952429,5.15133699203243,0.0232284812993938,0.185204548040097
"22092","Rsph1","NP_079566.1",22092,-0.733487694157856,-0.0487658767183683,5.14957478766384,0.0232520663188197,0.185204548040097
"74470","Cep72","NP_083235.3",74470,-1.34032725167279,-2.11247426556033,5.14934026632164,0.0232552069808399,0.185204548040097
"67573","Loxl4","NP_444313.3",67573,1.10781627318809,6.06655228362235,5.14906097962372,0.0232589477051556,0.185204548040097
"224132","Dirc2","NP_705778.1",224132,-0.289221196941743,4.80119227678995,5.14806660618948,0.0232722712600035,0.185204548040097
"215335","Slc36a1","NP_694779.3",215335,0.689538655942636,2.51352353651726,5.1451260667824,0.0233117177059754,0.185410735018025
"13169","Dbnl","NP_001139780.1",13169,0.274742563606263,5.57638326593207,5.13761936554112,0.0234127325357463,0.186106085205793
"17750","Mt2","NP_032656.1",17750,-0.852162398435182,6.86736142543538,5.1359298872088,0.0234355297099651,0.186179242985895
"170829","Tram2","NP_803128.1",170829,0.410659887361237,3.85122333356187,5.13216089689474,0.0234864700148475,0.186475764245421
"18263","Odc1","XP_017170479.1",18263,-0.277182201847164,5.38977730711897,5.12634793539972,0.0235652611172255,0.186992941055342
"106759","Ticam1","NP_778154.1",106759,0.396763874800829,2.43322795816127,5.12522638432102,0.0235804945685042,0.187005474007084
"68303","Fam114a1","NP_080943.3",68303,0.514089749586402,1.76944164399481,5.12265182088245,0.0236155021807324,0.187174720988027
"18414","Osmr","XP_006520036.1",18414,-0.482219497450561,4.02602844526271,5.12009226922849,0.0236503591028518,0.187320296579135
"101883","Igflr1","NP_663555.2",101883,0.521406644275174,1.83648434972595,5.11929531507514,0.0236612232098352,0.187320296579135
"208518","Cep78","XP_006526886.1",208518,0.295529090508402,2.99041283645625,5.11663789066527,0.0236974867319528,0.18743705807657
"18173","Slc11a1","XP_006495836.1",18173,1.36197847916613,-1.75473114185356,5.11562201661621,0.0237113646925986,0.18743705807657
"18712","Pim1","NP_032868.2",18712,-0.679531016571856,2.82924911480254,5.1152076037875,0.0237170284496711,0.18743705807657
"78373","Nudt17","NP_084370.1",78373,0.66662399339531,0.173616830643925,5.11093707856331,0.0237754752796694,0.187667750129847
"230126","Shb","NP_001028478.1",230126,-0.345050304921309,4.81654103814586,5.10988335876339,0.0237899195581732,0.187667750129847
"12747","Clk1","NP_001036099.1",12747,-0.287135540403942,7.16228506579529,5.1085177757249,0.0238086523673823,0.187667750129847
"12237","Bub3","NP_033904.2",12237,-0.214205198188982,5.72677217053278,5.10782753743811,0.0238181267459067,0.187667750129847
"16000","Igf1","NP_001300939.1",16000,1.12182952626476,-1.50190755053673,5.107666558243,0.023820336947807,0.187667750129847
"235682","Zfp445","NP_775540.4",235682,0.401372964406881,6.99902929681634,5.10707702246602,0.0238284329348572,0.187667750129847
"19220","Ptgfr","NP_032992.1",19220,-0.467721119135686,3.02287407408489,5.10474482177078,0.0238604886106602,0.187812213799771
"96957","Tmem62","NP_780494.1",96957,-0.315445585324288,4.59283144340091,5.10274370472192,0.0238880292582154,0.18792099294688
"494448","Cbx6","NP_083039.2",494448,0.313192594072798,6.6232741175976,5.10151787203973,0.0239049162329963,0.187945885606842
"666907","Ms4a4a","NP_001297260.1",666907,0.699247178818362,0.011222286132308,5.09958027294763,0.0239316337066717,0.188047994977955
"108014","Srsf9","XP_006499088.1",108014,-0.286155304966166,4.54567165481785,5.09746008911528,0.0239609043288102,0.188170037664785
"320394","Cenpt","XP_011246709.1",320394,0.708939349541338,-0.684853895128919,5.09094412414199,0.0240510944724786,0.188770080169093
"22210","Ube2b","NP_033484.3",22210,-0.271664997471034,6.38704971233237,5.08777640855017,0.0240950672784085,0.188904323844886
"232288","Frmd4b","NP_660130.2",232288,-0.304845247717188,6.15760782277424,5.08772484753582,0.0240957837147354,0.188904323844886
"80884","Maged2","XP_011246184.1",80884,0.352493800331469,4.2299240924618,5.08526652991944,0.024129967508143,0.189064093244581
"329872","Frem1","XP_006538076.1",329872,1.79147728215424,-2.37041955384074,5.08107583648549,0.0241883566526128,0.189413226251678
"70997","Spef1","NP_081917.1",70997,0.811649925876587,-0.859643754540659,5.078506307925,0.0242242305051841,0.189490958936503
"16324","Inhbb","NP_032407.1",16324,0.866109021477598,1.79780923206343,5.07838294268716,0.0242259542273522,0.189490958936503
"20181","Rxra","XP_006497868.1",20181,-0.290325311896428,6.39994389576968,5.07672754811686,0.024249096562029,0.189563713763442
"11656","Alas2","NP_033783.1",11656,0.992612305901151,0.844562846543445,5.07092713954437,0.0243303671553566,0.189977338866309
"74493","Tnks2","XP_006527472.1",74493,-0.258691198984396,10.732857633983,5.0706029741735,0.0243349174267451,0.189977338866309
"22619","Siae","NP_035864.2",22619,0.383097978396688,5.1884508280841,5.06998311729565,0.02434362074404,0.189977338866309
"108167951","LOC108167951","XP_017170772.1",108167951,0.351290977215553,4.77695089435084,5.06163224566443,0.0244611894776486,0.190738191837305
"76867","Rhbdd1","XP_011237016.1",76867,0.328094470209096,2.89232548695524,5.06095092494228,0.024470807493414,0.190738191837305
"57376","Smarce1","XP_006533891.1",57376,0.241394770185466,5.48133280606236,5.06009500592873,0.0244828958272476,0.190738191837305
"22003","Tpm1","XP_006511108.1",22003,0.290783950675481,6.58796708023431,5.05534461475648,0.0245500993916092,0.191153019481228
"27355","Pald1","XP_006513768.1",27355,-0.502834237820373,2.37745078502922,5.05329016035771,0.0245792229387976,0.191271043960098
"66641","Sike1","NP_079955.1",66641,0.269639386134894,4.10309054231,5.05171625916318,0.0246015585127451,0.191326006525243
"244653","Hydin","NP_766504.3",244653,0.819797392206625,-0.35583234721051,5.05082437064529,0.0246142248464864,0.191326006525243
"100503433","Gm15433","XP_003084503.1",100503433,0.863484201324866,-0.620477320845841,5.04780917980325,0.0246570958271731,0.191550530033445
"80986","Ckap2","XP_006509289.1",80986,0.682203198086298,0.149272705933987,5.04448397620324,0.0247044645468019,0.191797059035486
"76539","Fam204a","XP_006527512.1",76539,-0.277268859385174,5.36254476190544,5.04361649162666,0.0247168377042664,0.191797059035486
"14426","Galnt4","NP_056552.1",14426,0.365311205478666,4.00404638017298,5.03909984060758,0.0247813638832556,0.192017591271689
"628308","Zfp970","NP_001171039.1",628308,0.632678446978591,-0.0939042695153749,5.03901333540774,0.0247826014266226,0.192017591271689
"75725","Phf14","XP_006505260.1",75725,0.260540645336851,4.5086159496029,5.03868371494375,0.0247873175648617,0.192017591271689
"11564","Adsl","NP_033764.2",11564,0.2532792723439,4.76347459397208,5.03539814112365,0.0248343777996119,0.192273396463247
"52609","Cbx7","XP_011243992.1",52609,-0.320342039820945,5.53214418637062,5.03270211419231,0.0248730630558556,0.192382480506709
"13521","Slc26a2","NP_031911.1",13521,0.781269930825702,4.14382599387027,5.03245744629113,0.0248765768872151,0.192382480506709
"11657","Alb","NP_033784.2",11657,-1.28371368674171,2.65517722775759,5.03148087762912,0.0248906071449977,0.192382480506709
"66743","Rnf220","NP_080015.3",66743,-0.286670906719486,5.77231806390349,5.02933440996038,0.0249214740949675,0.192512413539016
"23968","Nlrp5","NP_035990.1",23968,-0.632126062260626,-0.193287026314366,5.02629610773219,0.0249652338854503,0.192680096340393
"68728","Trp53inp2","XP_006500177.1",68728,0.396242271239775,6.45269303525265,5.02517734236516,0.0249813672280893,0.192680096340393
"80733","Car15","NP_085035.1",80733,-0.597356795926876,6.18763143152136,5.02489875514839,0.0249853863245136,0.192680096340393
"77371","Sec24a","NP_001277714.1",77371,-0.226551734671916,5.69310858697098,5.02065622243356,0.0250466751284495,0.193013223683218
"77422","C330018D20Rik","NP_084185.1",77422,0.358242040241107,2.75555636505047,5.01995852086357,0.0250567692544365,0.193013223683218
"216177","AU041133","NP_001156536.1",216177,0.575772077067262,0.824087293224279,5.01828207706838,0.0250810407845313,0.19309158773746
"54601","Foxo4","XP_006528202.1",54601,-0.347020347461,3.86040587738377,5.01359674556265,0.025149004481689,0.193506047966974
"16371","Irx1","NP_034703.2",16371,-0.517906180052114,3.76128472082571,5.00939481815816,0.0252101187428049,0.193771112508467
"114143","Atp6v0b","NP_291095.1",114143,-0.388459802796714,6.1848965014977,5.00928283323295,0.0252117495976991,0.193771112508467
"83669","Wdr6","NP_113569.1",83669,0.291064419134732,5.05445882873871,5.0059340249567,0.0252605694984481,0.194037442428909
"12337","Capn5","NP_031628.1",12337,0.567647510565031,4.23609897812951,4.99760755867963,0.0253823810989694,0.194863840544554
"66847","Hint3","NP_080074.1",66847,0.574502817797454,4.86376877207014,4.99588906134139,0.0254075976161764,0.194925399514336
"210808","Lacc1","NP_766076.1",210808,0.428871436768041,2.69856608555642,4.99512182251072,0.0254188641597988,0.194925399514336
"93717","Pcdhga9","NP_291070.1",93717,1.15456167224182,-1.4701049039385,4.99019492010497,0.0254913371661397,0.195371770468635
"13101","Cyp2d10","NP_034135.2",13101,-0.690265554089671,1.63562991177841,4.98574371896818,0.0255569972992739,0.195765455822626
"71041","Pcgf6","XP_006527401.1",71041,-0.276389917686233,4.72963453215493,4.98404519486784,0.0255820986873197,0.19583328095101
"110355","Adrbk1","NP_001277747.1",110355,-0.342870132308966,5.41712278646023,4.98321013016246,0.0255944489560681,0.19583328095101
"671878","Gm14680","XP_001473484.1",671878,0.448739442496198,6.23179050403543,4.97741417847456,0.0256803395742453,0.196380754220471
"24136","Zeb2","NP_056568.2",24136,0.719409184036304,3.16994740764337,4.97516241016109,0.0257137893926716,0.196504523453438
"14784","Grb2","NP_032189.1",14784,-0.257693603234994,6.0073008834293,4.97345045247682,0.0257392506547227,0.196504523453438
"18516","Pbx3","NP_001277505.1",18516,-0.269577093378255,4.28921379110617,4.97342916649184,0.0257395673974495,0.196504523453438
"208111","9830147E19Rik","XP_017177565.1",208111,0.509747186691493,0.237549096614175,4.9703888449209,0.0257848500377764,0.196648365787605
"23850","Pappa2","XP_011237108.1",23850,1.2228836427922,-1.06207300024652,4.96959289266478,0.0257967186376348,0.196648365787605
"99586","Dpyd","XP_011238620.1",99586,-0.473510645293051,6.45080078058743,4.96927347334815,0.0258014831571499,0.196648365787605
"66447","Mgst3","NP_079845.1",66447,-0.356857982679375,7.03783001324559,4.96673394032236,0.0258393958577974,0.196827789581976
"15502","Dnaja1","NP_032324.1",15502,0.255165544194399,8.10313691850325,4.96570150518738,0.0258548256292985,0.196835848704209
"270166","Clpx","NP_035932.2",270166,-0.311715801115912,7.07412995251792,4.95553135065368,0.0260073314209783,0.197885431379375
"68915","Vars2","XP_011244891.1",68915,0.269970595548232,5.13744762486938,4.95410209690767,0.0260288384707768,0.197885431379375
"18817","Plk1","NP_035251.3",18817,0.556703874304296,-0.154797846169515,4.95349878997255,0.0260379224270205,0.197885431379375
"319701","Fbxo48","XP_017170091.1",319701,-0.914352946320339,-1.05132965368291,4.95266485989749,0.0260504842857048,0.197885431379375
"17169","Mark3","XP_006515574.1",17169,0.312350738473001,4.82058123623602,4.9498272944386,0.0260932749796659,0.198100606497508
"226016","Abhd17b","XP_011245530.1",226016,-0.308526796049909,4.72947882461285,4.9477969577835,0.026123937423594,0.198223516317752
"74691","Tdrd9","XP_017170707.1",74691,0.717986238122464,2.03933729026527,4.94659529142766,0.0261421028009915,0.198251517144175
"78558","Htra3","NP_084403.2",78558,0.670761970800367,0.308833144450615,4.93691223171719,0.0262889597759587,0.199241202548667
"102640171","Gm38525","XP_006508442.1",102640171,0.388530469284988,3.53083400081503,4.93554643201104,0.0263097429009438,0.199241202548667
"67228","Dph7","XP_006498304.1",67228,0.311104055440064,2.85711973553742,4.93418515777168,0.0263304741533681,0.199241202548667
